flag_id,transaction_id,flagged_date,flag_reason,is_resolved,resolved_date
1909,57066,2024-10-02 22:28:45,High Risk Country Match,True,2024-10-05 22:28:45
1910,61885,2024-12-07 20:13:07,Velocity Limit Exceeded,True,2024-12-13 20:13:07
1911,76628,2024-06-30 09:55:08,Mismatched Billing Details,True,2024-07-07 09:55:08
1912,70543,2024-11-19 16:43:51,Mismatched Billing Details,True,2024-11-24 16:43:51
1913,28641,2024-12-02 21:34:37,High Risk Country Match,True,2024-12-07 21:34:37
1914,29008,2024-06-16 03:52:51,Mismatched Billing Details,True,2024-06-17 03:52:51
1915,51599,2024-12-05 18:18:05,Card-Not-Present Anomaly,True,2024-12-08 18:18:05
1916,13101,2024-12-24 01:08:16,High Risk Country Match,True,2024-12-29 01:08:16
1917,63774,2024-12-31 23:05:30,Card-Not-Present Anomaly,True,2025-01-05 23:05:30
1918,50046,2024-10-11 11:49:11,High Risk Country Match,True,2024-10-15 11:49:11
1919,35147,2024-08-06 14:54:31,Suspicious Amount Spike,True,2024-08-07 14:54:31
1920,14395,2024-12-14 22:58:25,Velocity Limit Exceeded,True,2024-12-18 22:58:25
1921,50006,2024-12-31 14:55:39,High Risk Country Match,True,2025-01-06 14:55:39
1922,18118,2024-12-28 02:09:30,Mismatched Billing Details,True,2024-12-31 02:09:30
1923,18496,2024-12-21 18:06:44,High Risk Country Match,True,2024-12-24 18:06:44
1924,6271,2024-07-20 14:41:07,High Risk Country Match,True,2024-07-27 14:41:07
1925,60562,2023-08-12 11:29:00,Suspicious Amount Spike,True,2023-08-18 11:29:00
1926,7408,2024-07-12 14:05:49,Mismatched Billing Details,True,2024-07-15 14:05:49
1927,46673,2024-12-10 02:01:09,Mismatched Billing Details,True,2024-12-15 02:01:09
1928,57546,2024-07-04 16:33:46,High Risk Country Match,True,2024-07-11 16:33:46
1929,66567,2024-12-30 23:19:25,Suspicious Amount Spike,True,2025-01-04 23:19:25
1930,79505,2024-12-09 09:01:44,Velocity Limit Exceeded,True,2024-12-16 09:01:44
1931,64629,2024-10-31 23:41:54,Card-Not-Present Anomaly,True,2024-11-06 23:41:54
1932,73820,2024-12-24 19:40:55,Velocity Limit Exceeded,True,2024-12-30 19:40:55
1933,35988,2024-10-15 22:26:42,Mismatched Billing Details,True,2024-10-17 22:26:42
1934,69921,2024-12-18 06:41:38,High Risk Country Match,True,2024-12-24 06:41:38
1935,69014,2024-11-26 15:47:26,Card-Not-Present Anomaly,True,2024-11-28 15:47:26
1936,48553,2024-04-11 17:12:25,Mismatched Billing Details,True,2024-04-13 17:12:25
1937,9168,2024-10-07 11:16:54,Mismatched Billing Details,True,2024-10-13 11:16:54
1938,54903,2024-07-22 04:25:00,Mismatched Billing Details,True,2024-07-25 04:25:00
1939,11446,2024-12-30 09:00:30,High Risk Country Match,True,2025-01-01 09:00:30
1940,29320,2024-10-15 01:41:40,Velocity Limit Exceeded,True,2024-10-20 01:41:40
1941,45685,2024-12-18 07:13:12,Velocity Limit Exceeded,True,2024-12-22 07:13:12
1942,6064,2024-12-10 10:41:30,Card-Not-Present Anomaly,True,2024-12-13 10:41:30
1943,62629,2024-09-28 15:59:56,Card-Not-Present Anomaly,True,2024-09-29 15:59:56
1944,64914,2024-12-09 04:31:12,Card-Not-Present Anomaly,True,2024-12-13 04:31:12
1945,63119,2023-12-20 15:36:26,Card-Not-Present Anomaly,True,2023-12-21 15:36:26
1946,36936,2024-12-15 10:53:27,High Risk Country Match,True,2024-12-20 10:53:27
1947,16114,2024-08-11 07:13:01,Card-Not-Present Anomaly,True,2024-08-12 07:13:01
1948,6553,2023-11-04 02:07:36,Mismatched Billing Details,True,2023-11-06 02:07:36
1949,13344,2024-03-04 13:39:41,Card-Not-Present Anomaly,True,2024-03-07 13:39:41
1950,26689,2024-11-18 21:37:26,Card-Not-Present Anomaly,True,2024-11-24 21:37:26
1951,43503,2024-05-29 03:22:54,Mismatched Billing Details,True,2024-06-04 03:22:54
1952,52330,2024-11-27 03:42:04,Velocity Limit Exceeded,True,2024-12-03 03:42:04
1953,54430,2024-12-12 12:40:59,Velocity Limit Exceeded,True,2024-12-18 12:40:59
1954,48610,2024-12-18 13:15:05,Velocity Limit Exceeded,True,2024-12-21 13:15:05
1955,37828,2024-11-10 04:49:33,Mismatched Billing Details,True,2024-11-11 04:49:33
1956,7012,2024-11-28 18:05:46,Suspicious Amount Spike,True,2024-12-04 18:05:46
1957,16293,2024-10-13 21:09:34,Mismatched Billing Details,True,2024-10-18 21:09:34
1958,67811,2023-02-28 19:53:24,High Risk Country Match,True,2023-03-03 19:53:24
1959,19618,2024-10-22 10:46:04,Mismatched Billing Details,True,2024-10-27 10:46:04
1960,77274,2024-01-08 18:51:37,Card-Not-Present Anomaly,True,2024-01-10 18:51:37
1961,43072,2024-12-19 21:46:12,Suspicious Amount Spike,True,2024-12-21 21:46:12
1962,17559,2024-12-25 18:57:09,Card-Not-Present Anomaly,True,2024-12-29 18:57:09
1963,39998,2024-06-17 14:42:18,Mismatched Billing Details,True,2024-06-18 14:42:18
1964,14310,2024-12-25 06:38:10,Velocity Limit Exceeded,True,2024-12-28 06:38:10
1965,1557,2024-12-19 08:51:01,Suspicious Amount Spike,True,2024-12-23 08:51:01
1966,20883,2024-11-01 02:36:20,Mismatched Billing Details,True,2024-11-04 02:36:20
1967,68776,2024-06-13 09:50:55,High Risk Country Match,True,2024-06-15 09:50:55
1968,19298,2024-10-03 05:27:58,Mismatched Billing Details,True,2024-10-10 05:27:58
1969,39951,2023-05-26 11:15:12,High Risk Country Match,True,2023-05-29 11:15:12
1970,56589,2024-11-09 18:56:01,Card-Not-Present Anomaly,True,2024-11-11 18:56:01
1971,25852,2024-10-26 14:11:58,Suspicious Amount Spike,True,2024-10-28 14:11:58
1972,48111,2024-02-16 19:13:13,High Risk Country Match,True,2024-02-17 19:13:13
1973,37796,2024-05-17 00:19:13,High Risk Country Match,True,2024-05-21 00:19:13
1974,40329,2023-09-10 02:12:28,Card-Not-Present Anomaly,True,2023-09-13 02:12:28
1975,53374,2024-12-28 21:03:22,Card-Not-Present Anomaly,True,2025-01-04 21:03:22
1976,3250,2024-11-23 17:46:11,Velocity Limit Exceeded,True,2024-11-26 17:46:11
1977,33622,2024-10-21 10:51:37,Suspicious Amount Spike,True,2024-10-23 10:51:37
1978,57187,2024-09-28 08:11:56,Suspicious Amount Spike,True,2024-10-03 08:11:56
1979,20830,2024-12-28 09:11:39,Velocity Limit Exceeded,True,2025-01-03 09:11:39
1980,62905,2024-10-29 21:18:33,Velocity Limit Exceeded,True,2024-11-02 21:18:33
1981,5838,2024-09-25 22:27:06,Mismatched Billing Details,True,2024-09-26 22:27:06
1982,16040,2024-11-25 15:08:46,Velocity Limit Exceeded,True,2024-11-29 15:08:46
1983,79116,2023-12-27 19:32:00,High Risk Country Match,True,2023-12-30 19:32:00
1984,23273,2024-11-13 02:22:42,Mismatched Billing Details,True,2024-11-19 02:22:42
1985,47067,2024-06-06 07:35:50,Suspicious Amount Spike,True,2024-06-13 07:35:50
1986,41604,2024-12-23 11:17:33,Card-Not-Present Anomaly,True,2024-12-27 11:17:33
1987,48129,2022-12-24 23:16:40,Card-Not-Present Anomaly,True,2022-12-29 23:16:40
1988,72999,2024-12-12 21:19:30,Card-Not-Present Anomaly,True,2024-12-16 21:19:30
1989,9572,2024-12-14 02:08:16,Suspicious Amount Spike,True,2024-12-18 02:08:16
1990,28892,2023-08-04 16:35:56,Suspicious Amount Spike,True,2023-08-08 16:35:56
1991,52552,2024-12-28 23:01:32,Suspicious Amount Spike,True,2025-01-01 23:01:32
1992,6563,2024-08-28 06:55:02,Mismatched Billing Details,True,2024-09-02 06:55:02
1993,22897,2024-10-23 06:21:15,Suspicious Amount Spike,True,2024-10-24 06:21:15
1994,3196,2024-12-30 22:44:40,High Risk Country Match,True,2025-01-04 22:44:40
1995,57089,2024-11-02 01:11:58,Card-Not-Present Anomaly,True,2024-11-07 01:11:58
1996,69875,2024-08-24 01:41:37,Velocity Limit Exceeded,True,2024-08-26 01:41:37
1997,11320,2024-08-31 17:43:35,Velocity Limit Exceeded,True,2024-09-02 17:43:35
1998,66671,2024-11-28 08:02:12,High Risk Country Match,True,2024-12-02 08:02:12
1999,2317,2024-12-25 06:14:11,Suspicious Amount Spike,True,2024-12-26 06:14:11
2000,51670,2024-05-25 04:56:38,Velocity Limit Exceeded,True,2024-05-29 04:56:38
2001,5438,2024-09-11 19:42:53,Mismatched Billing Details,True,2024-09-18 19:42:53
2002,4572,2024-05-10 07:50:08,Suspicious Amount Spike,True,2024-05-12 07:50:08
2003,58091,2023-07-24 19:12:22,High Risk Country Match,True,2023-07-30 19:12:22
2004,57085,2024-03-16 06:38:39,Velocity Limit Exceeded,True,2024-03-17 06:38:39
2005,6472,2024-04-15 01:03:25,Suspicious Amount Spike,True,2024-04-20 01:03:25
2006,50246,2024-11-12 22:41:25,High Risk Country Match,True,2024-11-13 22:41:25
2007,4698,2024-11-11 07:16:23,Mismatched Billing Details,True,2024-11-13 07:16:23
2008,39252,2024-12-22 02:42:36,Suspicious Amount Spike,True,2024-12-26 02:42:36
2009,45673,2024-12-19 01:06:12,Mismatched Billing Details,True,2024-12-25 01:06:12
2010,74667,2024-10-14 03:18:10,Suspicious Amount Spike,True,2024-10-20 03:18:10
2011,52472,2024-12-15 23:24:51,Suspicious Amount Spike,True,2024-12-16 23:24:51
2012,75249,2024-11-07 18:09:44,Card-Not-Present Anomaly,True,2024-11-14 18:09:44
2013,41117,2024-08-30 21:07:37,Suspicious Amount Spike,True,2024-09-06 21:07:37
2014,7349,2024-12-19 07:53:42,Card-Not-Present Anomaly,True,2024-12-26 07:53:42
2015,25622,2024-02-26 13:27:57,Suspicious Amount Spike,True,2024-02-29 13:27:57
2016,1170,2024-12-31 12:02:16,Velocity Limit Exceeded,True,2025-01-02 12:02:16
2017,61334,2024-10-25 17:16:03,Card-Not-Present Anomaly,True,2024-10-26 17:16:03
2018,34483,2024-06-05 12:13:22,Mismatched Billing Details,True,2024-06-07 12:13:22
2019,76369,2024-05-07 04:40:39,Card-Not-Present Anomaly,True,2024-05-14 04:40:39
2020,52888,2024-12-26 00:11:50,Mismatched Billing Details,True,2024-12-30 00:11:50
2021,38676,2024-06-01 04:50:48,High Risk Country Match,True,2024-06-03 04:50:48
2022,39325,2024-07-13 02:01:17,Velocity Limit Exceeded,True,2024-07-20 02:01:17
2023,35923,2024-07-28 04:03:43,Mismatched Billing Details,True,2024-08-04 04:03:43
2024,47069,2024-08-03 03:49:15,Card-Not-Present Anomaly,True,2024-08-05 03:49:15
2025,16936,2024-12-23 16:58:31,High Risk Country Match,True,2024-12-27 16:58:31
2026,64865,2024-02-07 14:35:40,Velocity Limit Exceeded,True,2024-02-11 14:35:40
2027,31259,2024-10-06 04:05:30,Card-Not-Present Anomaly,True,2024-10-11 04:05:30
2028,19461,2024-08-17 11:47:46,High Risk Country Match,True,2024-08-19 11:47:46
2029,76900,2024-12-26 04:47:21,Velocity Limit Exceeded,True,2025-01-01 04:47:21
2030,536,2024-10-01 23:53:18,High Risk Country Match,True,2024-10-06 23:53:18
2031,54654,2024-11-14 02:15:28,Card-Not-Present Anomaly,True,2024-11-20 02:15:28
2032,12789,2024-12-09 03:33:31,Card-Not-Present Anomaly,True,2024-12-10 03:33:31
2033,65126,2023-11-19 20:28:30,High Risk Country Match,True,2023-11-25 20:28:30
2034,73118,2024-09-24 21:20:13,Mismatched Billing Details,True,2024-09-28 21:20:13
2035,79322,2023-05-01 20:38:44,Suspicious Amount Spike,True,2023-05-07 20:38:44
2036,21156,2024-04-23 12:13:56,High Risk Country Match,True,2024-04-26 12:13:56
2037,19243,2024-11-16 05:34:11,Mismatched Billing Details,True,2024-11-17 05:34:11
2038,26974,2024-11-16 10:43:33,Card-Not-Present Anomaly,True,2024-11-20 10:43:33
2039,52609,2024-12-20 11:21:30,Card-Not-Present Anomaly,True,2024-12-25 11:21:30
2040,45987,2024-09-29 01:43:54,Suspicious Amount Spike,True,2024-10-04 01:43:54
2041,3778,2024-01-24 13:10:08,Mismatched Billing Details,True,2024-01-30 13:10:08
2042,59396,2024-11-05 21:10:18,High Risk Country Match,True,2024-11-07 21:10:18
2043,12139,2024-12-11 04:16:50,Card-Not-Present Anomaly,True,2024-12-13 04:16:50
2044,8564,2024-02-19 10:44:33,Card-Not-Present Anomaly,True,2024-02-23 10:44:33
2045,42514,2024-05-01 22:33:59,Card-Not-Present Anomaly,True,2024-05-05 22:33:59
2046,23652,2023-08-13 19:13:57,Suspicious Amount Spike,True,2023-08-20 19:13:57
2047,48042,2024-06-21 06:09:35,Suspicious Amount Spike,True,2024-06-23 06:09:35
2048,29542,2024-12-24 17:17:18,Suspicious Amount Spike,True,2024-12-27 17:17:18
2049,27735,2023-05-15 01:47:08,Velocity Limit Exceeded,True,2023-05-17 01:47:08
2050,4408,2024-03-21 09:54:52,Mismatched Billing Details,True,2024-03-27 09:54:52
2051,15665,2024-03-05 09:42:21,Velocity Limit Exceeded,True,2024-03-12 09:42:21
2052,69942,2024-12-29 04:03:09,Suspicious Amount Spike,True,2025-01-04 04:03:09
2053,45510,2024-08-02 07:02:20,Velocity Limit Exceeded,True,2024-08-06 07:02:20
2054,495,2024-12-28 13:17:23,Velocity Limit Exceeded,True,2025-01-03 13:17:23
2055,24871,2024-10-13 20:23:01,High Risk Country Match,True,2024-10-14 20:23:01
2056,2562,2024-01-29 17:33:32,Suspicious Amount Spike,True,2024-01-30 17:33:32
2057,13052,2023-05-24 16:47:49,Suspicious Amount Spike,True,2023-05-29 16:47:49
2058,29308,2024-12-11 00:10:31,Mismatched Billing Details,True,2024-12-18 00:10:31
2059,40676,2024-07-13 01:01:40,High Risk Country Match,True,2024-07-20 01:01:40
2060,77317,2024-09-05 01:25:04,Suspicious Amount Spike,True,2024-09-08 01:25:04
2061,66001,2024-12-16 21:58:59,High Risk Country Match,True,2024-12-22 21:58:59
2062,17601,2024-12-20 22:54:38,High Risk Country Match,True,2024-12-24 22:54:38
2063,57259,2024-11-04 17:53:58,Card-Not-Present Anomaly,True,2024-11-11 17:53:58
2064,25298,2023-12-16 16:57:47,Mismatched Billing Details,True,2023-12-17 16:57:47
2065,23178,2024-10-10 22:34:42,Mismatched Billing Details,True,2024-10-12 22:34:42
2066,59355,2024-10-29 14:05:10,Velocity Limit Exceeded,True,2024-11-01 14:05:10
2067,7281,2024-12-27 09:59:58,High Risk Country Match,True,2024-12-29 09:59:58
2068,64242,2024-11-22 17:46:55,Suspicious Amount Spike,True,2024-11-26 17:46:55
2069,27069,2024-10-14 12:46:29,Card-Not-Present Anomaly,True,2024-10-15 12:46:29
2070,8421,2024-03-30 09:06:24,High Risk Country Match,True,2024-03-31 09:06:24
2071,26379,2024-10-16 19:59:36,Card-Not-Present Anomaly,True,2024-10-20 19:59:36
2072,66516,2024-12-08 16:15:27,High Risk Country Match,True,2024-12-11 16:15:27
2073,62400,2024-10-13 22:37:44,Velocity Limit Exceeded,True,2024-10-16 22:37:44
2074,79056,2024-12-25 22:22:34,High Risk Country Match,True,2024-12-31 22:22:34
2075,23740,2024-11-12 02:57:45,Velocity Limit Exceeded,True,2024-11-16 02:57:45
2076,17133,2023-04-26 22:07:54,Mismatched Billing Details,True,2023-05-01 22:07:54
2077,19615,2024-12-22 15:39:39,Velocity Limit Exceeded,True,2024-12-24 15:39:39
2078,15266,2024-12-24 10:46:22,High Risk Country Match,True,2024-12-31 10:46:22
2079,72969,2024-11-24 18:13:50,Card-Not-Present Anomaly,True,2024-11-26 18:13:50
2080,53277,2024-07-31 01:32:22,Suspicious Amount Spike,True,2024-08-01 01:32:22
2081,58472,2024-10-12 18:19:43,Suspicious Amount Spike,True,2024-10-14 18:19:43
2082,66871,2024-09-09 16:21:51,High Risk Country Match,True,2024-09-10 16:21:51
2083,25187,2024-07-06 08:13:13,Suspicious Amount Spike,True,2024-07-08 08:13:13
2084,58020,2024-05-04 19:24:42,Velocity Limit Exceeded,True,2024-05-09 19:24:42
2085,67193,2024-12-28 05:08:56,Mismatched Billing Details,True,2024-12-29 05:08:56
2086,24761,2024-01-24 11:05:55,High Risk Country Match,True,2024-01-27 11:05:55
2087,69028,2024-09-21 11:57:42,Mismatched Billing Details,True,2024-09-23 11:57:42
2088,55373,2023-06-07 07:01:47,Mismatched Billing Details,True,2023-06-11 07:01:47
2089,22776,2024-11-14 02:09:30,High Risk Country Match,True,2024-11-20 02:09:30
2090,26067,2023-05-28 22:33:15,Suspicious Amount Spike,True,2023-06-04 22:33:15
2091,13228,2024-11-20 13:27:35,Mismatched Billing Details,True,2024-11-26 13:27:35
2092,73172,2024-11-12 20:06:16,Suspicious Amount Spike,True,2024-11-14 20:06:16
2093,19656,2024-08-16 08:44:32,High Risk Country Match,True,2024-08-17 08:44:32
2094,72141,2024-08-26 10:00:23,High Risk Country Match,True,2024-09-02 10:00:23
2095,69130,2024-10-13 09:37:18,Velocity Limit Exceeded,True,2024-10-19 09:37:18
2096,29931,2024-12-21 15:12:07,High Risk Country Match,True,2024-12-28 15:12:07
2097,38503,2024-12-05 19:08:59,Mismatched Billing Details,True,2024-12-09 19:08:59
2098,63702,2024-12-25 06:33:51,Suspicious Amount Spike,True,2024-12-28 06:33:51
2099,62812,2024-10-21 21:38:49,Suspicious Amount Spike,True,2024-10-23 21:38:49
2100,70633,2023-10-08 00:59:58,Mismatched Billing Details,True,2023-10-12 00:59:58
2101,13074,2023-04-27 03:59:45,Card-Not-Present Anomaly,True,2023-05-03 03:59:45
2102,6518,2024-08-11 01:19:22,Mismatched Billing Details,True,2024-08-13 01:19:22
2103,64061,2024-09-08 20:28:21,High Risk Country Match,True,2024-09-13 20:28:21
2104,45432,2023-12-12 19:19:14,Suspicious Amount Spike,True,2023-12-15 19:19:14
2105,45262,2024-05-14 15:30:54,Suspicious Amount Spike,True,2024-05-15 15:30:54
2106,71991,2024-08-26 08:07:39,High Risk Country Match,True,2024-08-30 08:07:39
2107,73336,2024-09-24 01:18:12,High Risk Country Match,True,2024-09-29 01:18:12
2108,43868,2024-10-26 15:23:56,Mismatched Billing Details,True,2024-11-02 15:23:56
2109,43870,2024-12-17 18:52:39,Velocity Limit Exceeded,True,2024-12-19 18:52:39
2110,40207,2023-06-16 21:47:44,Suspicious Amount Spike,True,2023-06-23 21:47:44
2111,20415,2024-12-11 20:47:28,Velocity Limit Exceeded,True,2024-12-15 20:47:28
2112,56724,2024-11-04 14:03:19,Card-Not-Present Anomaly,True,2024-11-08 14:03:19
2113,71694,2024-02-16 10:27:01,Card-Not-Present Anomaly,True,2024-02-17 10:27:01
2114,17261,2024-04-16 00:51:28,High Risk Country Match,True,2024-04-23 00:51:28
2115,2756,2024-09-26 19:30:11,High Risk Country Match,True,2024-10-02 19:30:11
2116,28711,2024-01-20 23:01:21,High Risk Country Match,True,2024-01-25 23:01:21
2117,48095,2024-05-25 21:39:07,Velocity Limit Exceeded,True,2024-05-31 21:39:07
2118,74694,2023-06-04 10:09:07,Card-Not-Present Anomaly,True,2023-06-09 10:09:07
2119,22628,2024-08-22 01:13:16,Mismatched Billing Details,True,2024-08-27 01:13:16
2120,23054,2024-05-27 23:47:08,Card-Not-Present Anomaly,True,2024-05-31 23:47:08
2121,73140,2024-12-10 14:59:52,Velocity Limit Exceeded,True,2024-12-15 14:59:52
2122,67039,2024-09-22 08:03:59,Card-Not-Present Anomaly,True,2024-09-23 08:03:59
2123,39678,2024-11-15 17:57:20,Mismatched Billing Details,True,2024-11-18 17:57:20
2124,29726,2023-11-20 21:13:07,High Risk Country Match,True,2023-11-25 21:13:07
2125,68337,2024-12-19 10:03:14,Suspicious Amount Spike,True,2024-12-23 10:03:14
2126,75277,2024-11-08 13:50:08,Suspicious Amount Spike,True,2024-11-15 13:50:08
2127,34121,2023-08-19 21:10:45,High Risk Country Match,True,2023-08-23 21:10:45
2128,9093,2024-11-30 18:47:04,Mismatched Billing Details,True,2024-12-01 18:47:04
2129,64503,2024-08-01 02:21:58,Mismatched Billing Details,True,2024-08-07 02:21:58
2130,41891,2024-04-21 04:20:57,High Risk Country Match,True,2024-04-25 04:20:57
2131,1998,2024-03-02 11:48:06,Mismatched Billing Details,True,2024-03-06 11:48:06
2132,46566,2024-10-13 06:08:59,High Risk Country Match,True,2024-10-16 06:08:59
2133,18233,2024-07-03 17:36:17,Mismatched Billing Details,True,2024-07-09 17:36:17
2134,17013,2023-06-19 23:22:30,Mismatched Billing Details,True,2023-06-23 23:22:30
2135,51657,2024-12-31 08:13:13,Suspicious Amount Spike,True,2025-01-05 08:13:13
2136,65369,2024-08-03 17:36:32,Card-Not-Present Anomaly,True,2024-08-07 17:36:32
2137,49151,2024-12-30 16:48:14,High Risk Country Match,True,2025-01-04 16:48:14
2138,69344,2024-06-27 18:20:51,Card-Not-Present Anomaly,True,2024-06-30 18:20:51
2139,30878,2024-08-20 18:53:34,Mismatched Billing Details,True,2024-08-22 18:53:34
2140,7620,2024-12-25 23:13:35,Velocity Limit Exceeded,True,2024-12-30 23:13:35
2141,25093,2024-12-29 08:01:41,Mismatched Billing Details,True,2025-01-04 08:01:41
2142,8801,2023-01-01 17:57:51,High Risk Country Match,True,2023-01-04 17:57:51
2143,4310,2024-12-29 10:48:36,Velocity Limit Exceeded,True,2025-01-04 10:48:36
2144,67602,2024-11-13 20:42:46,Suspicious Amount Spike,True,2024-11-17 20:42:46
2145,15487,2024-12-04 18:28:43,Suspicious Amount Spike,True,2024-12-08 18:28:43
2146,70627,2024-09-17 14:26:42,Suspicious Amount Spike,True,2024-09-22 14:26:42
2147,52644,2024-09-17 05:17:52,Card-Not-Present Anomaly,True,2024-09-22 05:17:52
2148,46360,2024-09-15 10:16:38,Velocity Limit Exceeded,True,2024-09-22 10:16:38
2149,12189,2024-04-05 19:00:24,Card-Not-Present Anomaly,True,2024-04-08 19:00:24
2150,49798,2024-10-24 16:16:27,Mismatched Billing Details,True,2024-10-25 16:16:27
2151,75015,2024-10-27 05:02:58,Velocity Limit Exceeded,True,2024-10-31 05:02:58
2152,77129,2024-11-06 02:57:16,Card-Not-Present Anomaly,True,2024-11-10 02:57:16
2153,2658,2024-12-15 13:19:30,Mismatched Billing Details,True,2024-12-21 13:19:30
2154,17981,2023-12-18 06:49:29,High Risk Country Match,True,2023-12-24 06:49:29
2155,22924,2023-08-22 10:05:08,Card-Not-Present Anomaly,True,2023-08-29 10:05:08
2156,54476,2024-11-03 03:37:02,High Risk Country Match,True,2024-11-06 03:37:02
2157,52180,2024-12-06 15:55:27,Velocity Limit Exceeded,True,2024-12-09 15:55:27
2158,41929,2024-05-19 21:25:38,Card-Not-Present Anomaly,True,2024-05-26 21:25:38
2159,31409,2024-12-07 10:17:38,Card-Not-Present Anomaly,True,2024-12-08 10:17:38
2160,9953,2024-12-17 11:07:45,Mismatched Billing Details,True,2024-12-24 11:07:45
2161,25198,2024-07-13 02:06:20,Mismatched Billing Details,True,2024-07-19 02:06:20
2162,79652,2024-10-05 12:25:43,Suspicious Amount Spike,True,2024-10-12 12:25:43
2163,26119,2024-07-30 21:52:37,Card-Not-Present Anomaly,True,2024-08-02 21:52:37
2164,32902,2024-05-16 17:34:18,Suspicious Amount Spike,True,2024-05-19 17:34:18
2165,2682,2024-12-22 18:23:03,Suspicious Amount Spike,True,2024-12-24 18:23:03
2166,28984,2024-06-14 00:36:22,Card-Not-Present Anomaly,True,2024-06-19 00:36:22
2167,70104,2024-11-18 14:56:15,Card-Not-Present Anomaly,True,2024-11-25 14:56:15
2168,66429,2024-10-01 13:54:19,Card-Not-Present Anomaly,True,2024-10-08 13:54:19
2169,74581,2024-06-22 07:05:58,High Risk Country Match,True,2024-06-26 07:05:58
2170,10629,2024-12-13 04:37:47,Card-Not-Present Anomaly,True,2024-12-17 04:37:47
2171,32130,2024-06-05 12:43:43,Velocity Limit Exceeded,True,2024-06-06 12:43:43
2172,13457,2024-11-15 05:20:15,Suspicious Amount Spike,True,2024-11-19 05:20:15
2173,6646,2024-12-21 06:23:57,High Risk Country Match,True,2024-12-25 06:23:57
2174,24422,2023-09-09 06:26:00,Suspicious Amount Spike,True,2023-09-16 06:26:00
2175,41027,2024-12-10 19:41:23,Suspicious Amount Spike,True,2024-12-11 19:41:23
2176,59717,2024-12-06 21:11:42,Suspicious Amount Spike,True,2024-12-07 21:11:42
2177,38766,2024-09-02 12:31:04,High Risk Country Match,True,2024-09-03 12:31:04
2178,30468,2024-12-09 13:09:26,Mismatched Billing Details,True,2024-12-14 13:09:26
2179,8524,2024-09-16 20:48:26,Card-Not-Present Anomaly,True,2024-09-22 20:48:26
2180,53614,2024-12-02 06:15:21,Card-Not-Present Anomaly,True,2024-12-04 06:15:21
2181,47236,2024-10-05 07:30:15,High Risk Country Match,True,2024-10-06 07:30:15
2182,52099,2024-11-30 07:49:31,Card-Not-Present Anomaly,True,2024-12-06 07:49:31
2183,15852,2024-12-01 14:00:06,Suspicious Amount Spike,True,2024-12-06 14:00:06
2184,12162,2024-08-22 00:13:10,Suspicious Amount Spike,True,2024-08-26 00:13:10
2185,60777,2024-12-01 12:27:41,Suspicious Amount Spike,True,2024-12-05 12:27:41
2186,70983,2024-11-15 14:11:04,Mismatched Billing Details,True,2024-11-19 14:11:04
2187,46507,2024-08-03 06:03:04,Suspicious Amount Spike,True,2024-08-10 06:03:04
2188,79172,2024-02-28 14:19:41,Suspicious Amount Spike,True,2024-03-02 14:19:41
2189,33354,2024-12-20 07:17:40,Card-Not-Present Anomaly,True,2024-12-27 07:17:40
2190,65343,2023-09-20 10:07:14,Mismatched Billing Details,True,2023-09-26 10:07:14
2191,60331,2023-10-12 17:19:14,High Risk Country Match,True,2023-10-18 17:19:14
2192,59343,2024-04-07 08:09:17,Mismatched Billing Details,True,2024-04-12 08:09:17
2193,79694,2024-11-08 11:25:40,Card-Not-Present Anomaly,True,2024-11-15 11:25:40
2194,3755,2024-10-27 22:38:36,Velocity Limit Exceeded,True,2024-10-31 22:38:36
2195,29815,2023-06-07 04:14:07,Velocity Limit Exceeded,True,2023-06-10 04:14:07
2196,31057,2024-01-14 15:10:38,Suspicious Amount Spike,True,2024-01-20 15:10:38
2197,19164,2024-12-09 20:13:12,Card-Not-Present Anomaly,True,2024-12-15 20:13:12
2198,35222,2024-12-20 05:12:16,Suspicious Amount Spike,True,2024-12-26 05:12:16
2199,16158,2024-12-26 15:57:39,Mismatched Billing Details,True,2024-12-29 15:57:39
2200,5832,2024-10-31 02:09:17,Suspicious Amount Spike,True,2024-11-02 02:09:17
2201,69194,2024-03-08 18:54:27,Card-Not-Present Anomaly,True,2024-03-15 18:54:27
2202,13420,2024-12-14 13:09:02,Velocity Limit Exceeded,True,2024-12-16 13:09:02
2203,56688,2024-01-27 17:51:59,Mismatched Billing Details,True,2024-01-30 17:51:59
2204,59520,2024-08-04 19:08:10,Velocity Limit Exceeded,True,2024-08-11 19:08:10
2205,76591,2024-09-09 08:25:41,High Risk Country Match,True,2024-09-14 08:25:41
2206,70444,2024-09-12 21:36:47,Card-Not-Present Anomaly,True,2024-09-16 21:36:47
2207,51937,2024-11-16 06:27:17,Suspicious Amount Spike,True,2024-11-21 06:27:17
2208,33232,2024-12-05 04:32:06,Suspicious Amount Spike,True,2024-12-09 04:32:06
2209,11720,2024-08-30 07:00:50,Velocity Limit Exceeded,True,2024-09-02 07:00:50
2210,21596,2024-08-07 07:47:54,High Risk Country Match,True,2024-08-09 07:47:54
2211,65409,2024-07-24 13:25:53,Card-Not-Present Anomaly,True,2024-07-26 13:25:53
2212,73128,2024-12-21 21:56:02,Mismatched Billing Details,True,2024-12-28 21:56:02
2213,58231,2024-09-26 06:17:59,High Risk Country Match,True,2024-10-02 06:17:59
