transaction_id,account_id,merchant_id,amount,currency,transaction_date,transaction_type,status
70906,981,,3439.13,AUD,2023-07-30 15:52:23,transfer,completed
70907,4398,421,3166.0,GBP,2024-12-31 05:16:34,purchase,completed
70908,484,299,742.45,AUD,2024-12-20 01:52:09,purchase,completed
70909,2838,537,1428.08,EUR,2024-12-23 19:40:37,purchase,completed
70910,1073,467,1968.44,AUD,2024-10-25 16:12:27,purchase,completed
70911,5596,638,61.4,EUR,2024-04-04 15:01:33,refund,completed
70912,4637,372,4748.74,CAD,2024-12-14 16:41:39,purchase,completed
70913,4057,321,2826.89,CAD,2024-09-16 07:37:24,purchase,completed
70914,3696,119,258.36,CAD,2024-12-08 15:57:46,refund,completed
70915,2727,,4016.17,EUR,2024-09-09 04:35:19,transfer,completed
70916,4758,218,2745.26,EUR,2024-11-26 17:23:53,purchase,completed
70917,309,13,944.07,CAD,2024-12-30 07:01:11,purchase,completed
70918,5611,306,1206.91,CAD,2024-11-04 17:06:55,purchase,completed
70919,3960,,3241.47,EUR,2024-11-26 18:02:27,transfer,completed
70920,2605,,4688.2,CAD,2024-09-02 03:43:51,transfer,completed
70921,4185,630,1750.15,CAD,2024-06-05 10:45:50,purchase,completed
70922,3403,164,3354.43,EUR,2024-04-28 03:39:07,purchase,completed
70923,5986,146,4195.7,EUR,2024-07-31 21:54:46,purchase,failed
70924,4479,745,3017.22,EUR,2024-11-20 08:14:38,purchase,completed
70925,1213,786,3439.67,EUR,2024-08-01 08:57:28,purchase,completed
70926,4064,283,209.94,EUR,2024-10-08 12:19:25,refund,completed
70927,3823,,2941.34,EUR,2024-06-29 10:47:41,transfer,completed
70928,4742,500,1188.49,GBP,2024-12-18 03:20:41,purchase,completed
70929,2272,494,2518.94,GBP,2024-11-14 23:28:41,purchase,completed
70930,540,621,734.34,CAD,2024-11-08 00:01:15,purchase,completed
70931,393,72,2412.19,GBP,2024-11-16 14:24:20,purchase,completed
70932,5204,,214.39,AUD,2024-11-24 11:16:35,transfer,completed
70933,5907,350,1104.47,EUR,2024-01-25 17:59:18,purchase,completed
70934,4259,,3415.1,AUD,2024-09-09 14:16:44,transfer,completed
70935,5399,419,1894.12,CAD,2024-09-28 16:58:59,purchase,completed
70936,3177,768,4984.05,EUR,2024-11-06 13:39:40,purchase,completed
70937,1686,,3490.88,AUD,2024-11-22 16:02:10,transfer,completed
70938,5876,268,3903.54,EUR,2024-11-07 20:57:17,purchase,completed
70939,4840,,4520.8,GBP,2024-12-11 14:54:46,transfer,failed
70940,5523,559,460.76,GBP,2024-12-30 06:49:39,purchase,completed
70941,3418,278,3392.34,EUR,2024-08-14 18:39:18,purchase,failed
70942,2659,313,2422.03,CAD,2024-12-27 04:22:53,purchase,completed
70943,782,795,10.99,GBP,2024-11-19 00:10:05,refund,failed
70944,5809,159,1503.79,AUD,2024-09-05 05:06:21,purchase,completed
70945,355,541,358.36,AUD,2024-10-21 10:55:42,purchase,completed
70946,1149,58,2015.22,GBP,2024-07-04 21:29:27,purchase,completed
70947,90,380,1184.18,CAD,2024-06-18 23:26:01,purchase,completed
70948,3083,,4242.01,GBP,2024-12-17 18:26:34,transfer,completed
70949,2517,549,2297.04,GBP,2024-02-24 03:01:30,purchase,completed
70950,1832,161,2102.07,GBP,2024-11-27 03:29:47,purchase,completed
70951,4316,,1379.52,EUR,2024-05-21 03:58:17,transfer,completed
70952,1594,,1095.02,EUR,2024-10-27 05:56:22,transfer,completed
70953,2475,62,2961.85,AUD,2024-12-23 02:59:28,purchase,completed
70954,4718,410,1670.81,GBP,2024-05-06 19:55:17,purchase,completed
70955,1338,224,3816.74,AUD,2024-12-25 01:16:56,purchase,completed
70956,4682,493,134.01,GBP,2024-12-30 06:52:16,refund,completed
70957,1803,211,3264.26,EUR,2024-12-24 00:42:11,purchase,completed
70958,4200,213,2209.88,GBP,2024-12-30 15:31:08,purchase,completed
70959,421,143,728.06,EUR,2024-12-28 18:41:31,purchase,completed
70960,5793,56,2060.3,AUD,2024-01-23 16:53:22,purchase,completed
70961,5511,584,3214.49,AUD,2024-05-03 07:12:01,purchase,failed
70962,3468,,599.92,EUR,2024-12-05 22:43:48,transfer,completed
70963,1482,685,246.8,AUD,2024-01-29 08:14:52,purchase,completed
70964,1855,,4657.43,EUR,2024-12-01 16:22:43,transfer,completed
70965,1686,109,4230.88,AUD,2024-10-20 13:50:07,purchase,completed
70966,3782,481,1944.81,EUR,2024-12-29 19:01:15,purchase,completed
70967,862,462,3825.17,CAD,2024-12-30 12:57:02,purchase,completed
70968,787,374,3728.37,CAD,2024-05-21 08:26:13,purchase,completed
70969,3803,488,2088.29,EUR,2024-11-21 15:46:01,purchase,completed
70970,2289,224,4930.85,CAD,2024-09-30 06:51:22,purchase,completed
70971,1941,89,1190.32,EUR,2024-03-08 12:45:13,purchase,completed
70972,4566,272,1694.14,AUD,2024-11-30 07:49:24,purchase,pending
70973,4782,362,2626.21,GBP,2023-11-30 07:39:05,purchase,completed
70974,576,631,3291.05,EUR,2024-02-29 17:49:18,purchase,completed
70975,4738,772,355.37,GBP,2024-12-12 03:16:17,purchase,completed
70976,4740,405,4327.85,CAD,2024-12-16 07:36:06,purchase,completed
70977,5116,558,3374.45,CAD,2024-12-20 04:11:44,purchase,completed
70978,5822,425,3384.94,GBP,2024-12-21 01:51:11,purchase,failed
70979,3861,532,277.4,EUR,2024-11-17 06:30:31,refund,completed
70980,4967,182,1642.49,EUR,2024-02-07 17:42:57,purchase,failed
70981,5549,308,4146.37,EUR,2024-10-21 23:35:07,purchase,completed
70982,5639,,791.43,CAD,2024-11-16 08:29:41,transfer,completed
70983,3466,,4038.25,AUD,2024-11-15 13:07:04,transfer,completed
70984,5470,434,168.89,CAD,2024-11-18 18:23:27,refund,completed
70985,5224,413,4027.94,GBP,2024-04-28 15:28:55,purchase,completed
70986,2713,626,95.46,AUD,2024-12-09 04:53:38,purchase,completed
70987,1067,,1629.39,GBP,2024-04-14 21:27:06,transfer,completed
70988,5434,354,109.36,CAD,2024-11-19 17:41:02,purchase,completed
70989,600,435,1406.95,CAD,2024-12-18 19:37:43,purchase,completed
70990,2714,746,1300.67,AUD,2024-10-07 22:35:03,purchase,completed
70991,4675,475,1917.13,AUD,2024-09-29 23:15:36,purchase,completed
70992,2259,181,3887.27,CAD,2024-10-24 12:12:27,purchase,completed
70993,3642,489,3236.42,CAD,2024-12-28 07:30:43,purchase,completed
70994,927,770,2323.88,CAD,2024-08-07 15:12:00,purchase,completed
70995,2380,272,2816.37,EUR,2024-12-22 01:33:40,purchase,completed
70996,5982,746,4637.11,EUR,2024-01-03 18:49:13,purchase,completed
70997,3903,750,4567.54,EUR,2024-11-30 03:51:33,purchase,completed
70998,3010,396,4603.6,EUR,2024-09-29 02:33:29,purchase,completed
70999,5179,113,1738.4,AUD,2023-05-04 23:11:34,purchase,completed
71000,26,62,2542.34,AUD,2024-08-17 00:17:10,purchase,completed
71001,2777,52,4841.35,EUR,2024-05-11 15:04:14,purchase,completed
71002,5060,661,228.09,EUR,2024-01-14 10:09:24,purchase,completed
71003,981,700,1164.75,AUD,2024-11-30 12:39:50,purchase,completed
71004,3168,229,1974.08,AUD,2024-07-27 04:45:10,purchase,completed
71005,3719,299,3851.35,EUR,2024-11-17 11:26:48,purchase,pending
71006,5878,,3398.54,GBP,2024-12-17 00:26:03,transfer,completed
71007,2703,542,2987.17,EUR,2024-11-23 15:09:49,purchase,completed
71008,2204,314,1137.48,EUR,2024-09-28 21:22:16,purchase,completed
71009,5023,242,4846.22,EUR,2024-10-09 13:58:50,purchase,completed
71010,3473,651,58.37,AUD,2024-10-05 01:03:32,refund,completed
71011,1802,797,3965.46,GBP,2024-12-27 02:11:56,purchase,pending
71012,4574,257,352.11,EUR,2024-10-23 01:42:14,purchase,completed
71013,5662,321,1879.72,EUR,2024-10-12 17:21:30,purchase,completed
71014,5620,348,1000.36,EUR,2024-12-28 10:10:38,purchase,completed
71015,4858,309,2280.98,EUR,2024-12-30 04:11:21,purchase,completed
71016,2737,71,3139.67,CAD,2023-08-06 12:16:03,purchase,completed
71017,3044,385,4270.0,EUR,2024-11-27 02:06:28,purchase,failed
71018,3629,760,75.83,EUR,2024-12-30 09:57:59,purchase,completed
71019,176,762,1415.35,AUD,2024-11-11 07:26:00,purchase,failed
71020,642,180,222.54,EUR,2024-04-17 04:19:39,purchase,completed
71021,2714,75,3071.66,AUD,2024-12-03 13:45:24,purchase,completed
71022,3168,58,845.77,AUD,2024-12-17 16:05:59,purchase,completed
71023,4006,476,1638.34,CAD,2024-05-21 01:57:28,purchase,completed
71024,4108,190,4964.32,AUD,2024-03-24 07:22:52,purchase,completed
71025,4487,726,2745.72,GBP,2024-12-16 12:32:04,purchase,completed
71026,5206,717,5.6,GBP,2024-11-02 12:40:31,refund,completed
71027,2427,313,4761.87,GBP,2024-10-11 16:47:33,purchase,completed
71028,3878,665,4966.6,AUD,2024-12-31 13:36:22,purchase,completed
71029,4985,,1598.49,EUR,2024-10-31 12:50:03,transfer,completed
71030,2426,612,1605.51,CAD,2024-12-02 10:11:38,purchase,completed
71031,1112,602,4293.95,EUR,2024-08-05 10:58:09,purchase,completed
71032,3906,473,1162.61,EUR,2024-12-27 10:58:53,purchase,completed
71033,1638,347,3585.14,GBP,2024-12-06 07:03:21,purchase,completed
71034,1003,230,1251.74,GBP,2024-12-24 02:23:57,purchase,completed
71035,5477,,4001.34,AUD,2024-12-20 03:49:19,transfer,completed
71036,5573,718,363.7,EUR,2024-09-10 06:19:45,purchase,completed
71037,5132,,2528.53,CAD,2024-12-23 21:20:07,transfer,completed
71038,438,245,209.39,EUR,2024-07-31 09:11:16,refund,completed
71039,1568,467,2203.09,EUR,2024-11-27 20:38:40,purchase,completed
71040,2642,391,13.63,AUD,2024-04-14 05:06:45,refund,completed
71041,4644,785,269.77,AUD,2024-06-01 20:29:57,purchase,completed
71042,2227,102,3237.39,AUD,2024-09-10 06:48:59,purchase,completed
71043,23,,3242.24,EUR,2024-02-25 16:44:19,transfer,completed
71044,4705,720,1159.83,EUR,2024-04-13 15:57:06,purchase,failed
71045,3496,406,2157.62,EUR,2024-12-17 04:32:51,purchase,completed
71046,3275,316,1872.01,CAD,2024-12-22 22:09:27,purchase,completed
71047,4888,287,4278.68,AUD,2024-10-09 21:43:40,purchase,completed
71048,5799,357,4444.82,EUR,2024-10-30 06:13:13,purchase,completed
71049,3268,421,2712.25,CAD,2024-12-02 20:17:46,purchase,completed
71050,221,792,3204.05,EUR,2024-12-21 04:17:00,purchase,completed
71051,2277,580,466.06,GBP,2024-10-03 06:32:00,purchase,completed
71052,243,144,1491.36,EUR,2024-12-29 14:14:26,purchase,completed
71053,1425,392,165.88,AUD,2024-12-30 18:24:08,purchase,failed
71054,1791,783,387.1,AUD,2024-12-31 01:23:05,purchase,completed
71055,5976,731,4562.27,EUR,2024-11-27 11:25:32,purchase,completed
71056,2492,460,32.95,CAD,2024-10-14 23:28:11,refund,completed
71057,3051,331,2478.17,AUD,2024-08-19 13:47:46,purchase,completed
71058,5896,752,1127.21,EUR,2024-12-23 15:45:39,purchase,completed
71059,3433,708,4983.29,EUR,2024-11-09 19:46:37,purchase,completed
71060,1310,,3343.35,CAD,2024-12-27 15:09:08,transfer,completed
71061,5131,557,13.36,AUD,2024-07-14 19:54:15,purchase,completed
71062,2474,99,2703.14,GBP,2024-12-15 09:12:40,purchase,completed
71063,5390,378,4730.14,EUR,2024-02-18 21:03:06,purchase,completed
71064,10,492,3945.2,GBP,2024-12-05 01:08:45,purchase,completed
71065,5850,274,4530.4,EUR,2024-08-09 15:29:35,purchase,completed
71066,3012,,727.7,EUR,2024-12-13 21:19:22,transfer,completed
71067,792,,1468.55,AUD,2024-12-15 00:27:13,transfer,pending
71068,226,37,387.58,EUR,2024-06-21 05:52:48,purchase,completed
71069,958,165,4019.36,CAD,2024-12-21 11:06:13,purchase,completed
71070,115,181,4553.41,EUR,2024-04-04 00:18:43,purchase,completed
71071,929,616,554.88,EUR,2024-06-23 10:17:48,purchase,completed
71072,3542,30,558.62,CAD,2024-10-17 23:46:46,purchase,completed
71073,1494,149,2892.6,CAD,2024-09-12 16:50:10,purchase,completed
71074,3125,646,1295.48,CAD,2024-08-16 16:07:09,purchase,failed
71075,2010,668,1818.26,AUD,2023-05-29 06:24:13,purchase,completed
71076,5181,187,3614.61,EUR,2024-10-10 05:06:26,purchase,completed
71077,3696,130,1404.12,CAD,2024-12-17 01:44:04,purchase,completed
71078,5502,162,790.18,AUD,2024-10-28 04:18:23,purchase,completed
71079,2803,207,4324.6,AUD,2024-12-31 07:58:25,purchase,completed
71080,3678,611,4290.18,EUR,2024-09-15 17:00:50,purchase,completed
71081,4720,,4025.7,EUR,2024-12-11 14:55:36,transfer,completed
71082,4914,388,4159.64,EUR,2024-10-07 00:13:32,purchase,completed
71083,4489,178,3638.05,CAD,2024-05-02 12:17:16,purchase,completed
71084,357,609,2047.96,GBP,2024-08-29 06:31:06,purchase,completed
71085,1312,21,3449.01,EUR,2024-12-10 14:43:02,purchase,completed
71086,723,562,2334.66,AUD,2024-12-27 13:36:47,purchase,completed
71087,1580,164,1037.71,EUR,2024-08-07 18:22:51,purchase,failed
71088,391,369,1685.17,EUR,2024-06-14 09:56:13,purchase,failed
71089,4962,693,807.59,AUD,2024-09-08 13:51:22,purchase,completed
71090,5382,97,2960.43,GBP,2024-12-31 12:13:45,purchase,completed
71091,980,615,4946.77,EUR,2024-12-10 01:23:27,purchase,completed
71092,1497,34,2066.69,GBP,2024-11-24 23:20:59,purchase,completed
71093,331,49,3102.73,AUD,2024-11-07 00:31:45,purchase,completed
71094,985,,753.83,AUD,2024-07-04 04:54:29,transfer,completed
71095,2362,670,3608.8,EUR,2024-12-19 16:12:53,purchase,completed
71096,2037,511,3052.89,EUR,2023-09-12 05:59:37,purchase,completed
71097,3068,764,251.97,CAD,2024-12-07 14:58:55,refund,completed
71098,947,2,4324.51,EUR,2024-11-17 00:54:42,purchase,completed
71099,2739,,914.57,CAD,2024-12-25 09:39:40,transfer,completed
71100,5853,685,3144.29,CAD,2024-11-16 16:37:02,purchase,completed
71101,5125,212,519.71,EUR,2024-08-10 00:34:58,purchase,completed
71102,906,164,4812.19,CAD,2024-11-25 15:20:00,purchase,completed
71103,3949,237,3607.04,EUR,2024-06-05 16:19:38,purchase,failed
71104,4581,499,1434.06,EUR,2024-09-27 08:39:09,purchase,completed
71105,2225,702,2901.5,EUR,2024-05-21 03:58:36,purchase,failed
71106,464,180,362.59,EUR,2024-12-28 10:38:46,purchase,completed
71107,4800,286,2020.28,EUR,2024-12-28 09:13:50,purchase,completed
71108,1116,380,3676.67,EUR,2024-12-28 05:45:54,purchase,completed
71109,5880,623,2769.67,CAD,2024-12-30 22:38:36,purchase,completed
71110,1408,450,466.59,EUR,2024-12-30 04:40:37,purchase,completed
71111,790,512,2791.23,EUR,2024-03-20 17:22:44,purchase,completed
71112,2820,139,3910.41,AUD,2024-09-28 02:15:09,purchase,completed
71113,717,,2136.49,CAD,2024-07-21 05:14:19,transfer,completed
71114,3291,671,2908.93,AUD,2024-07-13 15:23:15,purchase,pending
71115,3039,756,2233.92,CAD,2024-05-19 18:40:07,purchase,completed
71116,1723,767,2963.92,AUD,2024-12-28 15:55:40,purchase,completed
71117,987,,1516.14,EUR,2024-07-15 21:38:13,transfer,completed
71118,2325,542,4189.31,AUD,2024-10-26 05:53:42,purchase,completed
71119,2394,597,1829.2,AUD,2023-10-31 21:22:34,purchase,completed
71120,93,397,2396.48,CAD,2024-05-12 13:19:40,purchase,completed
71121,4072,,538.73,EUR,2024-08-17 15:04:06,transfer,completed
71122,3742,21,4203.04,CAD,2024-11-05 11:31:13,purchase,completed
71123,102,41,4041.28,CAD,2024-09-22 04:29:10,purchase,completed
71124,2420,455,2911.74,CAD,2024-12-12 09:36:32,purchase,completed
71125,2554,394,1758.27,GBP,2024-11-30 00:47:49,purchase,completed
71126,4047,198,3729.9,EUR,2024-12-25 03:53:12,purchase,completed
71127,946,,3865.39,AUD,2024-03-08 08:59:42,transfer,completed
71128,684,193,2096.32,EUR,2024-12-27 18:40:07,purchase,failed
71129,3449,262,4708.28,EUR,2024-06-05 14:29:41,purchase,completed
71130,5496,,2779.89,GBP,2024-12-28 15:49:08,transfer,completed
71131,2026,41,3368.24,EUR,2024-12-04 15:52:02,purchase,failed
71132,4436,729,4535.09,EUR,2024-11-30 21:22:23,purchase,completed
71133,3922,711,3338.82,EUR,2023-10-31 02:53:08,purchase,completed
71134,1852,114,2732.0,EUR,2024-12-25 16:44:31,purchase,completed
71135,4849,407,2670.83,CAD,2024-11-28 07:43:43,purchase,completed
71136,2041,220,4037.26,AUD,2024-08-26 11:45:04,purchase,completed
71137,3390,586,4746.05,CAD,2024-11-15 12:24:29,purchase,completed
71138,741,191,832.61,EUR,2024-11-24 14:29:45,purchase,failed
71139,1486,585,1737.48,CAD,2024-06-17 17:20:01,purchase,completed
71140,2954,,996.24,EUR,2023-05-23 04:00:29,transfer,pending
71141,3494,179,1193.95,EUR,2024-12-25 01:06:18,purchase,completed
71142,5930,475,973.93,EUR,2024-12-08 13:23:44,purchase,completed
71143,1952,580,2406.64,EUR,2024-10-30 13:48:04,purchase,failed
71144,4020,779,4337.63,GBP,2024-11-15 01:48:30,purchase,completed
71145,859,316,1430.81,GBP,2024-11-08 16:54:21,purchase,pending
71146,5911,441,1212.0,EUR,2023-12-07 00:51:47,purchase,completed
71147,5362,212,2130.52,EUR,2024-08-21 04:03:25,purchase,completed
71148,213,463,200.96,CAD,2024-08-24 06:34:42,purchase,completed
71149,2630,,2951.82,AUD,2024-11-30 12:27:05,transfer,completed
71150,1971,455,4258.59,AUD,2024-12-15 11:51:04,purchase,pending
71151,591,632,2430.73,CAD,2024-09-16 09:58:34,purchase,completed
71152,2795,33,44.84,CAD,2024-09-30 18:21:17,refund,completed
71153,5893,274,4319.36,EUR,2024-12-29 09:35:46,purchase,completed
71154,2942,482,1568.71,EUR,2024-11-18 11:56:56,purchase,completed
71155,4836,614,720.12,EUR,2024-12-06 11:33:35,purchase,failed
71156,4690,566,3308.37,CAD,2024-09-11 08:10:41,purchase,completed
71157,2612,466,278.32,EUR,2024-10-02 06:59:04,refund,completed
71158,1542,319,917.83,CAD,2024-11-06 12:38:56,purchase,completed
71159,1980,98,4257.34,GBP,2024-12-15 07:02:56,purchase,completed
71160,5505,473,1150.45,EUR,2024-12-22 03:31:44,purchase,completed
71161,4181,,1689.53,EUR,2023-05-29 00:50:19,transfer,completed
71162,387,9,3658.6,CAD,2024-04-27 02:03:26,purchase,completed
71163,4619,416,122.17,EUR,2024-12-13 03:54:08,purchase,completed
71164,1317,260,3244.88,CAD,2024-05-03 16:52:07,purchase,completed
71165,3247,429,560.28,CAD,2024-06-14 01:56:05,purchase,completed
71166,4565,370,2833.64,EUR,2023-04-19 07:24:42,purchase,completed
71167,3533,294,1512.03,CAD,2024-11-30 09:52:48,purchase,completed
71168,3044,316,156.18,EUR,2024-12-21 07:13:10,purchase,completed
71169,318,128,2962.15,EUR,2024-12-30 04:25:40,purchase,completed
71170,5613,482,4468.13,CAD,2024-11-23 09:00:15,purchase,completed
71171,4012,296,3515.27,EUR,2024-12-29 07:04:59,purchase,completed
71172,952,244,2968.51,EUR,2024-11-12 02:39:09,purchase,completed
71173,2687,129,3861.26,AUD,2024-10-11 18:09:49,purchase,completed
71174,5358,701,2373.3,AUD,2024-12-26 17:30:52,purchase,completed
71175,1585,214,1443.76,EUR,2024-10-27 20:33:05,purchase,completed
71176,939,344,619.47,EUR,2024-04-17 07:05:16,purchase,completed
71177,5013,651,1004.1,GBP,2024-06-05 01:53:51,purchase,completed
71178,5238,221,528.1,AUD,2024-08-06 02:50:01,purchase,completed
71179,583,261,3625.73,CAD,2024-10-28 11:58:27,purchase,completed
71180,2399,238,1646.77,GBP,2024-11-26 04:59:30,purchase,completed
71181,2317,635,2113.68,EUR,2024-12-24 14:42:00,purchase,completed
71182,3377,752,2076.15,CAD,2024-11-03 06:49:42,purchase,completed
71183,3678,663,373.09,EUR,2024-08-01 00:20:35,purchase,completed
71184,5335,3,4358.78,EUR,2024-11-06 13:33:40,purchase,failed
71185,5769,,3519.74,CAD,2024-08-17 10:28:15,transfer,completed
71186,5798,11,700.79,EUR,2024-12-24 12:36:08,purchase,pending
71187,3556,479,4669.19,EUR,2024-09-09 02:14:28,purchase,completed
71188,5904,602,31.77,AUD,2024-12-28 08:04:05,purchase,completed
71189,5664,543,4780.63,AUD,2024-09-25 10:27:56,purchase,completed
71190,4085,149,1541.82,EUR,2024-12-07 04:25:21,purchase,completed
71191,3319,,2089.9,CAD,2024-12-08 01:14:54,transfer,failed
71192,5168,769,2682.62,EUR,2024-08-14 22:52:12,purchase,completed
71193,5727,72,131.74,EUR,2024-12-15 17:53:48,purchase,completed
71194,1860,69,2322.53,AUD,2024-09-09 07:55:51,purchase,completed
71195,1242,,272.59,GBP,2024-07-27 03:14:44,transfer,completed
71196,5051,227,1622.6,AUD,2024-10-21 14:35:17,purchase,completed
71197,4873,159,3390.06,CAD,2024-11-17 04:20:47,purchase,failed
71198,5649,44,4768.89,GBP,2024-12-08 06:00:18,purchase,completed
71199,5992,480,1729.47,AUD,2024-11-27 16:56:53,purchase,completed
71200,311,206,1909.64,EUR,2024-12-05 22:13:43,purchase,completed
71201,1999,470,4231.51,AUD,2024-07-02 23:49:47,purchase,completed
71202,1591,76,2098.22,AUD,2024-12-11 08:30:39,purchase,completed
71203,5671,455,4387.9,AUD,2024-09-20 18:57:49,purchase,completed
71204,5301,188,1096.41,GBP,2024-06-16 02:34:36,purchase,completed
71205,3878,252,3634.37,AUD,2024-12-31 06:51:40,purchase,completed
71206,1602,440,3586.22,EUR,2024-12-31 13:58:42,purchase,completed
71207,1773,424,2826.84,AUD,2024-10-20 23:07:16,purchase,completed
71208,1989,658,3531.11,GBP,2024-10-03 10:07:08,purchase,completed
71209,2535,,4690.32,EUR,2024-10-03 07:45:57,transfer,completed
71210,1388,200,1964.5,GBP,2024-12-27 06:19:52,purchase,completed
71211,5562,750,160.61,EUR,2024-12-24 13:51:09,refund,completed
71212,5945,659,2880.26,AUD,2024-11-28 03:27:10,purchase,completed
71213,1038,379,3997.86,EUR,2024-12-20 13:45:03,purchase,completed
71214,5555,,2542.39,GBP,2024-10-29 09:40:14,transfer,completed
71215,2414,722,501.33,GBP,2024-09-18 23:57:07,purchase,completed
71216,2127,555,3027.5,AUD,2023-07-12 20:58:37,purchase,completed
71217,31,,382.59,EUR,2024-03-15 18:30:35,transfer,completed
71218,557,63,3961.6,CAD,2024-04-27 02:06:23,purchase,completed
71219,5441,507,181.74,AUD,2023-02-10 08:07:24,purchase,failed
71220,2729,301,3105.37,AUD,2024-08-12 02:30:30,purchase,completed
71221,2852,639,2919.71,GBP,2023-12-20 00:18:32,purchase,completed
71222,5490,,3386.51,GBP,2024-04-14 02:37:26,transfer,completed
71223,1034,578,24.84,EUR,2024-11-18 23:58:05,refund,completed
71224,2772,698,185.72,AUD,2023-07-01 14:01:05,purchase,completed
71225,3612,37,2058.9,GBP,2024-01-29 00:32:12,purchase,completed
71226,2475,,674.42,AUD,2024-12-26 21:20:22,transfer,completed
71227,2795,,217.97,CAD,2024-12-05 14:16:46,transfer,completed
71228,758,,2165.33,AUD,2024-12-31 21:51:26,transfer,completed
71229,476,775,4608.17,CAD,2024-03-29 23:06:03,purchase,completed
71230,1123,,3461.62,GBP,2024-11-24 08:05:00,transfer,completed
71231,3328,778,4712.15,EUR,2024-10-01 11:25:23,purchase,completed
71232,3053,142,711.93,CAD,2024-10-13 10:17:08,purchase,failed
71233,4934,536,4107.01,AUD,2024-12-31 09:55:30,purchase,completed
71234,4202,274,47.13,AUD,2024-06-12 02:23:49,refund,completed
71235,1997,505,3612.62,EUR,2024-12-22 04:32:18,purchase,completed
71236,2602,308,4917.92,AUD,2024-12-09 07:24:04,purchase,completed
71237,4741,422,3712.79,AUD,2024-12-31 07:39:06,purchase,completed
71238,5755,785,4660.91,EUR,2024-12-21 22:34:34,purchase,completed
71239,2370,318,753.49,EUR,2024-09-05 08:48:12,purchase,completed
71240,5244,,3329.79,CAD,2024-12-08 13:05:01,transfer,completed
71241,2379,,456.89,EUR,2024-05-13 23:54:03,transfer,completed
71242,3301,524,1330.36,AUD,2024-04-01 20:11:57,purchase,completed
71243,5034,343,1756.36,GBP,2024-09-14 10:16:20,purchase,completed
71244,5823,,663.73,GBP,2024-04-18 14:11:48,transfer,completed
71245,4968,,3654.4,EUR,2024-11-18 22:16:48,transfer,completed
71246,5101,,697.83,AUD,2024-12-20 08:18:44,transfer,completed
71247,19,,1086.7,AUD,2024-06-18 11:40:33,transfer,completed
71248,3077,199,4482.52,CAD,2024-11-26 18:12:39,purchase,completed
71249,3450,551,2718.27,AUD,2024-05-14 02:41:57,purchase,failed
71250,2576,577,3562.54,GBP,2024-12-13 03:29:15,purchase,completed
71251,1397,308,1062.58,EUR,2024-12-02 02:46:38,purchase,completed
71252,2300,,4912.12,CAD,2024-11-29 10:49:54,transfer,completed
71253,3088,79,760.34,CAD,2024-12-07 13:16:53,purchase,completed
71254,5099,457,2678.14,GBP,2023-12-26 23:33:41,purchase,completed
71255,692,19,3929.56,EUR,2024-12-29 17:27:41,purchase,pending
71256,4500,241,780.15,EUR,2024-12-30 11:45:51,purchase,completed
71257,4093,,1417.84,GBP,2024-06-24 02:12:47,transfer,completed
71258,1932,209,2471.86,GBP,2024-09-22 09:39:03,purchase,completed
71259,1926,122,2367.73,EUR,2024-12-10 04:37:16,purchase,completed
71260,187,591,4878.42,CAD,2024-12-06 02:56:44,purchase,completed
71261,1987,501,949.22,EUR,2024-04-10 02:49:31,purchase,completed
71262,1859,359,1210.86,EUR,2024-12-12 08:28:42,purchase,completed
71263,4559,709,334.16,EUR,2024-07-22 22:44:23,purchase,completed
71264,1475,336,28.4,AUD,2024-11-24 13:10:22,refund,completed
71265,965,213,3007.05,CAD,2024-08-25 01:50:40,purchase,completed
71266,1259,460,682.31,CAD,2024-12-24 06:17:01,purchase,completed
71267,468,745,1071.58,AUD,2024-12-16 00:52:13,purchase,completed
71268,3933,619,1667.14,AUD,2024-03-14 18:27:17,purchase,completed
71269,1391,11,4384.77,CAD,2024-10-21 06:39:18,purchase,completed
71270,4714,,3233.78,CAD,2024-09-28 01:04:11,transfer,completed
71271,5400,,2493.87,EUR,2024-09-14 14:51:46,transfer,completed
71272,3614,637,1827.14,CAD,2024-07-22 20:33:47,purchase,completed
71273,3533,258,2059.04,CAD,2024-03-14 19:33:23,purchase,completed
71274,1058,580,2432.58,EUR,2024-05-23 19:28:04,purchase,completed
71275,786,517,2645.01,AUD,2024-12-07 19:18:18,purchase,completed
71276,5648,402,3222.92,GBP,2024-07-05 11:10:56,purchase,completed
71277,4804,90,3464.77,CAD,2024-11-26 01:12:15,purchase,completed
71278,1842,603,2802.26,CAD,2024-12-30 16:24:30,purchase,completed
71279,2450,369,1965.85,CAD,2024-11-04 18:51:25,purchase,completed
71280,688,153,456.13,EUR,2024-12-17 09:43:40,purchase,failed
71281,501,,602.62,GBP,2024-12-20 17:55:15,transfer,completed
71282,4102,386,950.84,GBP,2023-11-23 22:40:30,purchase,completed
71283,1756,716,13.39,EUR,2024-12-04 02:45:32,purchase,completed
71284,3849,334,3968.35,AUD,2023-12-03 01:08:47,purchase,completed
71285,121,556,2980.99,AUD,2024-12-29 01:07:30,purchase,completed
71286,4869,302,804.66,EUR,2024-10-19 22:09:03,purchase,completed
71287,5283,173,3678.86,GBP,2024-02-17 12:02:32,purchase,completed
71288,4746,224,2868.24,EUR,2024-12-31 10:13:55,purchase,completed
