settlement_id,transaction_id,settlement_date,currency,settled_amount,processing_fee,status
52810,69094,2024-04-26 06:19:23,AUD,92.64,1.41,settled
52811,69095,2024-10-14 07:42:21,EUR,2013.25,30.66,settled
52812,69096,2024-12-18 22:21:24,EUR,2284.55,34.79,settled
52813,69097,2024-12-07 18:43:09,CAD,366.85,9.41,settled
52814,69099,2024-12-20 02:26:03,EUR,1030.21,26.42,settled
52815,69100,2024-03-28 21:17:24,EUR,4279.00,65.16,settled
52816,69102,2024-11-20 18:43:01,GBP,3874.35,59.00,settled
52817,69103,2024-05-15 12:16:07,AUD,259.53,3.95,settled
52818,69105,2024-12-18 23:18:37,CAD,1190.64,18.13,settled
52819,69106,2024-04-27 17:08:27,EUR,3565.41,54.30,settled
52820,69107,2024-07-28 17:51:13,CAD,4638.16,70.63,settled
52821,69108,2024-07-14 03:25:43,CAD,2453.70,37.37,settled
52822,69109,2024-03-01 17:06:30,EUR,3426.97,52.19,settled
52823,69111,2025-01-02 11:43:45,EUR,1209.50,18.42,settled
52824,69112,2024-12-30 14:58:18,GBP,4312.48,65.67,settled
52825,69113,2024-12-31 19:12:36,GBP,252.33,3.84,settled
52826,69114,2022-08-25 23:16:00,CAD,1986.98,30.26,settled
52827,69115,2024-11-23 11:59:34,EUR,207.72,3.16,settled
52828,69116,2024-11-19 07:23:22,EUR,324.23,4.94,settled
52829,69117,2024-11-01 08:01:13,AUD,331.32,5.05,settled
52830,69120,2024-09-06 06:52:30,EUR,870.84,13.26,settled
52831,69121,2024-11-11 19:40:27,EUR,234.39,3.57,settled
52832,69122,2024-12-22 10:12:52,CAD,2081.19,31.69,settled
52833,69123,2024-12-02 02:01:36,EUR,2454.58,62.94,settled
52834,69124,2024-12-21 20:06:09,EUR,2864.67,43.62,settled
52835,69125,2024-07-27 13:28:40,GBP,1466.30,37.60,settled
52836,69126,2024-01-02 22:00:29,EUR,576.84,8.78,settled
52837,69127,2024-11-22 02:00:46,EUR,3439.35,52.38,settled
52838,69128,2024-12-30 12:09:15,EUR,89.29,1.36,settled
52839,69129,2024-11-05 06:21:17,CAD,4679.11,71.26,settled
52840,69131,2024-03-20 00:04:42,EUR,3234.83,49.26,settled
52841,69132,2024-12-03 08:35:34,EUR,1702.76,25.93,settled
52842,69133,2024-12-23 05:55:45,EUR,1040.24,26.67,settled
52843,69134,2024-12-31 22:57:11,EUR,4201.47,63.98,settled
52844,69135,2024-12-05 13:53:15,CAD,4294.21,65.39,settled
52845,69136,2024-11-30 20:54:22,CAD,518.82,7.90,settled
52846,69137,2024-12-12 04:21:24,EUR,3393.36,87.01,settled
52847,69138,2024-12-28 03:59:12,EUR,192.90,2.94,settled
52848,69139,2024-10-30 00:03:24,GBP,2774.30,42.25,settled
52849,69141,2024-12-27 22:58:15,GBP,209.00,3.18,settled
52850,69142,2025-01-01 19:19:13,EUR,2306.54,35.13,settled
52851,69143,2025-01-02 16:49:46,AUD,625.13,9.52,settled
52852,69146,2024-04-10 14:39:27,AUD,214.79,3.27,settled
52853,69147,2024-11-06 21:39:37,AUD,2617.99,39.87,settled
52854,69149,2025-01-01 16:34:11,GBP,4590.31,69.90,settled
52855,69150,2024-03-12 07:21:15,AUD,2670.63,40.67,settled
52856,69151,2024-05-10 01:10:59,EUR,1771.01,45.41,settled
52857,69152,2024-12-19 04:12:00,AUD,2255.60,34.35,settled
52858,69153,2024-12-17 17:23:35,GBP,3520.67,53.61,settled
52859,69154,2025-01-01 23:06:48,EUR,1108.30,16.88,settled
52860,69155,2025-01-02 16:36:54,EUR,2156.27,23.98,settled
52861,69158,2024-11-15 18:27:29,CAD,3123.67,47.57,settled
52862,69159,2024-10-28 11:49:44,EUR,1233.16,31.62,settled
52863,69160,2024-12-24 12:33:44,GBP,2194.65,24.41,settled
52864,69161,2024-11-12 04:28:50,GBP,110.05,1.68,settled
52865,69162,2024-06-04 05:37:18,CAD,2559.34,38.97,settled
52866,69163,2024-12-29 11:06:56,EUR,3494.93,53.22,settled
52867,69164,2023-11-15 21:13:12,CAD,1310.25,19.95,settled
52868,69165,2024-11-15 15:25:04,GBP,2311.21,59.26,settled
52869,69167,2024-03-12 21:54:52,GBP,4423.03,67.36,settled
52870,69168,2024-05-26 14:41:07,EUR,3445.23,52.47,settled
52871,69169,2024-12-02 03:03:51,EUR,4820.76,73.41,settled
52872,69170,2024-12-29 18:10:24,EUR,2831.71,43.12,settled
52873,69171,2024-10-06 22:53:25,GBP,57.13,0.87,settled
52874,69173,2024-12-06 16:57:53,EUR,3781.63,57.59,settled
52875,69174,2024-07-16 16:10:03,GBP,224.11,3.41,settled
52876,69175,2024-07-06 23:14:55,GBP,3427.31,87.88,settled
52877,69176,2024-02-18 10:26:53,EUR,2737.98,41.70,settled
52878,69179,2024-11-14 04:41:44,AUD,4430.83,184.62,settled
52879,69180,2024-08-13 20:49:58,EUR,4254.45,64.79,settled
52880,69181,2024-12-05 22:05:14,GBP,2995.94,45.62,settled
52881,69183,2024-09-23 15:42:37,CAD,4270.32,65.03,settled
52882,69184,2024-12-24 18:17:03,EUR,3705.10,56.42,settled
52883,69185,2024-02-12 00:25:20,GBP,4235.81,64.50,settled
52884,69186,2024-08-25 05:29:15,EUR,235.49,3.59,settled
52885,69187,2024-10-21 22:10:05,EUR,3299.64,50.25,settled
52886,69188,2024-07-04 12:13:45,EUR,1864.17,28.39,settled
52887,69189,2024-11-18 09:28:43,CAD,2410.93,36.71,settled
52888,69190,2024-11-10 00:49:01,AUD,156.21,2.38,settled
52889,69193,2024-11-03 14:45:06,EUR,2203.45,33.56,settled
52890,69195,2025-01-01 23:28:07,CAD,33.47,0.51,settled
52891,69197,2024-09-16 08:54:44,GBP,1739.95,44.61,settled
52892,69198,2024-10-15 02:35:35,EUR,55.71,1.43,settled
52893,69199,2024-06-06 09:29:15,EUR,2254.75,34.34,settled
52894,69200,2024-11-25 05:20:36,CAD,1256.23,13.97,settled
52895,69201,2024-05-19 20:06:21,EUR,2231.54,33.98,settled
52896,69203,2024-12-24 17:47:21,EUR,950.76,14.48,settled
52897,69205,2024-07-25 03:12:05,GBP,220.78,5.66,settled
52898,69207,2025-01-01 14:05:14,GBP,1374.73,20.93,settled
52899,69209,2024-11-16 13:56:36,EUR,4107.22,62.55,settled
52900,69210,2024-12-31 04:15:05,CAD,3741.36,56.98,settled
52901,69212,2024-11-30 23:40:50,EUR,39.66,0.60,settled
52902,69213,2024-08-23 13:25:24,EUR,4736.02,72.12,settled
52903,69214,2024-04-18 18:09:31,AUD,4784.49,72.86,settled
52904,69215,2025-01-02 08:46:09,AUD,3819.75,58.17,settled
52905,69216,2024-11-05 22:40:41,EUR,4597.55,70.01,settled
52906,69217,2024-12-23 17:05:13,AUD,291.21,4.43,settled
52907,69218,2024-11-28 23:52:20,GBP,1567.50,23.87,settled
52908,69222,2024-08-14 20:16:28,CAD,1480.75,22.55,settled
52909,69223,2024-12-07 20:00:37,GBP,4329.01,65.92,settled
52910,69224,2024-05-07 20:04:36,EUR,2075.04,31.60,settled
52911,69225,2024-08-04 09:13:39,AUD,3983.75,60.67,settled
52912,69226,2024-11-10 18:03:47,GBP,3846.16,58.57,settled
52913,69227,2024-12-04 15:51:50,EUR,561.44,8.55,settled
52914,69229,2024-11-27 12:11:10,CAD,3831.64,58.35,settled
52915,69230,2024-11-11 07:38:42,EUR,3788.00,57.69,settled
52916,69232,2024-09-04 02:42:27,GBP,1744.72,26.57,settled
52917,69233,2024-12-05 03:55:23,GBP,2481.17,37.78,settled
52918,69234,2024-12-17 19:52:19,CAD,4651.98,70.84,settled
52919,69236,2024-10-14 17:15:29,GBP,4556.47,69.39,settled
52920,69237,2024-12-05 18:57:44,EUR,3410.72,51.94,settled
52921,69239,2024-12-24 03:41:19,CAD,1015.01,15.46,settled
52922,69240,2024-07-14 04:23:12,GBP,257.92,3.93,settled
52923,69242,2024-12-20 08:20:23,CAD,259.59,3.95,settled
52924,69243,2024-12-31 23:31:03,GBP,815.11,20.90,settled
52925,69244,2024-12-24 12:44:06,AUD,3261.62,49.67,settled
52926,69246,2024-09-10 05:36:38,CAD,1767.71,26.92,settled
52927,69247,2025-01-01 08:35:36,EUR,987.00,15.03,settled
52928,69249,2024-04-14 05:58:01,EUR,2474.61,37.68,settled
52929,69250,2024-12-19 16:58:54,AUD,3021.39,46.01,settled
52930,69252,2024-12-20 07:37:41,EUR,1835.27,27.95,settled
52931,69254,2024-12-27 07:30:36,GBP,638.33,9.72,settled
52932,69255,2024-12-30 16:26:31,CAD,3358.56,51.15,settled
52933,69256,2024-10-12 13:16:53,CAD,571.57,8.70,settled
52934,69257,2024-03-22 01:45:14,GBP,4305.89,110.41,settled
52935,69258,2024-11-22 13:38:24,EUR,1731.42,26.37,settled
52936,69260,2024-10-06 19:10:11,AUD,2077.31,31.63,settled
52937,69261,2024-12-03 04:26:12,AUD,633.42,16.24,settled
52938,69263,2024-05-30 09:32:02,EUR,2958.78,45.06,settled
52939,69264,2024-07-16 19:37:32,AUD,4813.57,73.30,settled
52940,69266,2024-12-29 10:08:08,EUR,4537.37,69.10,settled
52941,69267,2024-12-10 09:01:07,GBP,2540.39,38.69,settled
52942,69268,2024-10-19 19:37:31,EUR,3637.35,55.39,settled
52943,69269,2024-12-21 18:26:00,AUD,3848.52,58.61,settled
52944,69270,2024-10-20 17:55:25,GBP,1425.32,21.71,settled
52945,69272,2024-12-16 12:19:39,EUR,1235.45,18.81,settled
52946,69273,2024-12-17 07:10:17,GBP,123.87,1.89,settled
52947,69275,2024-10-15 11:16:04,EUR,1404.87,21.39,settled
52948,69278,2024-12-02 00:59:29,GBP,210.38,3.20,settled
52949,69279,2024-12-13 04:05:16,GBP,1828.51,27.85,settled
52950,69280,2024-07-28 22:35:09,CAD,329.93,5.02,settled
52951,69281,2024-09-01 04:19:56,GBP,435.66,6.63,settled
52952,69282,2024-09-04 15:00:51,EUR,96.94,1.48,settled
52953,69286,2024-12-20 07:34:24,EUR,2102.93,32.02,settled
52954,69288,2024-12-16 07:47:44,CAD,4845.87,73.80,settled
52955,69291,2023-10-20 00:44:25,CAD,3333.59,50.77,settled
52956,69293,2024-12-22 11:12:08,AUD,81.55,1.24,settled
52957,69294,2024-12-01 09:22:18,GBP,1290.81,19.66,settled
52958,69295,2024-12-28 02:10:03,EUR,1512.76,23.04,settled
52959,69296,2023-10-27 13:31:04,AUD,161.33,2.46,settled
52960,69297,2024-11-28 12:58:23,CAD,3851.01,58.64,settled
52961,69298,2024-12-20 22:16:35,EUR,4048.80,103.82,settled
52962,69300,2024-06-29 14:01:18,CAD,177.09,2.70,settled
52963,69301,2024-12-24 21:08:29,EUR,2120.01,32.28,settled
52964,69302,2024-12-18 20:21:05,CAD,4077.57,62.09,settled
52965,69303,2023-07-26 02:58:32,EUR,26.00,0.40,settled
52966,69308,2024-03-20 10:35:49,CAD,2052.05,31.25,settled
52967,69310,2024-10-17 18:46:02,AUD,1221.88,18.61,settled
52968,69311,2024-10-11 20:08:56,EUR,227.77,3.47,settled
52969,69312,2024-12-23 17:01:00,GBP,3826.61,58.27,settled
52970,69313,2024-10-23 06:42:09,AUD,33.85,0.52,settled
52971,69315,2024-05-16 23:06:58,EUR,3286.97,50.06,settled
52972,69318,2024-06-06 09:39:08,AUD,2196.13,33.44,settled
52973,69319,2024-04-02 12:07:02,EUR,2782.94,42.38,settled
52974,69320,2024-07-04 20:24:29,AUD,985.69,15.01,settled
52975,69321,2024-12-11 04:49:37,AUD,2700.84,41.13,settled
52976,69322,2024-12-27 16:13:53,GBP,2550.48,38.84,settled
52977,69323,2024-10-28 12:47:10,AUD,2400.17,36.55,settled
52978,69324,2024-10-22 01:32:16,EUR,785.89,11.97,settled
52979,69325,2024-12-27 06:41:22,AUD,4601.08,70.07,settled
52980,69326,2024-08-29 05:27:51,EUR,3870.29,58.94,settled
52981,69328,2024-12-24 06:58:56,EUR,2753.88,41.94,settled
52982,69329,2024-10-06 11:54:49,GBP,4114.91,105.51,settled
52983,69330,2024-11-07 15:11:41,GBP,2057.15,31.33,settled
52984,69331,2024-08-28 00:05:53,AUD,1330.12,20.26,settled
52985,69333,2024-11-29 10:15:42,CAD,2022.06,84.25,settled
52986,69336,2024-12-20 03:53:16,EUR,354.05,9.08,settled
52987,69338,2023-10-11 17:46:01,CAD,918.89,13.99,settled
52988,69339,2024-12-24 09:18:47,EUR,3064.09,34.08,settled
52989,69340,2023-11-23 15:24:13,EUR,2898.95,74.33,settled
52990,69341,2024-06-01 06:16:27,EUR,1355.69,20.65,settled
52991,69342,2024-12-31 06:45:55,EUR,3298.16,50.23,settled
52992,69343,2024-11-10 14:02:30,CAD,2060.21,85.84,settled
52993,69345,2023-08-07 14:25:35,EUR,3111.54,47.38,settled
52994,69347,2024-06-26 04:12:46,EUR,28.74,0.44,settled
52995,69348,2024-12-19 19:41:56,AUD,3470.91,52.86,settled
52996,69349,2024-12-28 23:15:50,AUD,4648.96,51.71,settled
52997,69350,2024-09-13 10:16:04,EUR,1580.96,24.08,settled
52998,69351,2024-10-02 22:24:53,GBP,2055.16,31.30,settled
52999,69352,2024-08-18 10:16:28,EUR,705.61,10.75,settled
53000,69353,2024-10-07 15:21:17,EUR,1512.35,23.03,settled
53001,69355,2025-01-02 11:08:15,EUR,1187.24,18.08,settled
53002,69356,2024-11-14 19:46:25,EUR,653.81,9.96,settled
53003,69357,2024-12-31 10:56:48,EUR,2492.65,37.96,settled
53004,69358,2024-06-04 01:59:41,GBP,3257.25,49.60,settled
53005,69359,2024-09-16 03:09:05,EUR,2111.34,32.15,settled
53006,69361,2025-01-01 18:17:48,GBP,319.46,4.86,settled
53007,69363,2024-04-09 03:39:54,EUR,2220.01,33.81,settled
53008,69364,2024-12-28 08:55:51,GBP,847.08,12.90,settled
53009,69365,2024-11-03 20:18:29,EUR,140.48,3.60,settled
53010,69366,2024-12-22 14:23:40,EUR,3705.65,56.43,settled
53011,69367,2024-09-11 01:03:14,EUR,1635.47,24.91,settled
53012,69368,2024-11-14 14:50:09,EUR,2650.34,67.96,settled
53013,69369,2024-11-16 15:11:25,GBP,2638.00,40.17,settled
53014,69370,2024-04-23 08:46:41,EUR,1901.23,28.95,settled
53015,69371,2024-03-20 01:05:35,GBP,2150.05,32.74,settled
53016,69372,2024-03-24 23:20:56,EUR,4878.43,74.29,settled
53017,69374,2024-01-21 22:32:36,CAD,941.38,14.34,settled
53018,69375,2024-12-08 07:21:07,EUR,298.87,4.55,settled
53019,69376,2024-12-14 04:56:43,EUR,2781.92,42.36,settled
53020,69377,2024-08-31 17:20:49,EUR,2081.13,31.69,settled
53021,69378,2024-10-15 03:05:55,EUR,1565.77,23.84,settled
53022,69379,2024-12-14 05:08:29,EUR,3318.17,50.53,settled
53023,69380,2023-10-04 18:55:28,GBP,3863.68,99.07,settled
53024,69381,2024-07-25 19:10:26,EUR,3852.68,58.67,settled
53025,69383,2024-11-14 19:20:28,CAD,404.28,6.16,settled
53026,69384,2024-11-22 04:11:12,CAD,1244.37,18.95,settled
53027,69387,2024-08-12 21:56:36,EUR,698.33,10.63,settled
53028,69389,2024-12-25 04:28:51,GBP,1331.76,20.28,settled
53029,69390,2024-10-07 16:33:37,CAD,1043.42,15.89,settled
53030,69391,2024-11-08 06:08:04,CAD,1415.76,21.56,settled
53031,69392,2025-01-01 16:04:51,AUD,1381.38,21.04,settled
53032,69393,2024-12-18 10:30:31,GBP,2749.63,41.87,settled
53033,69394,2024-09-29 00:43:27,AUD,1450.08,22.08,settled
53034,69395,2024-11-13 20:55:28,GBP,103.56,1.58,settled
53035,69396,2024-09-12 23:47:49,AUD,3297.29,50.21,settled
53036,69397,2024-12-25 20:37:33,AUD,1881.71,28.66,settled
53037,69398,2024-03-31 16:59:46,AUD,3928.16,59.82,settled
53038,69399,2024-12-08 20:20:46,GBP,72.62,1.86,settled
53039,69400,2024-06-02 14:56:41,EUR,3462.93,52.74,settled
53040,69401,2024-12-07 20:04:33,CAD,3730.19,56.80,settled
53041,69404,2022-12-01 15:50:45,EUR,811.56,12.36,settled
53042,69406,2024-06-06 00:59:55,CAD,375.84,5.72,settled
53043,69407,2025-01-01 13:30:49,AUD,3094.80,47.13,settled
53044,69408,2024-03-18 02:18:49,EUR,3220.88,49.05,settled
53045,69410,2024-02-27 04:17:30,AUD,1898.65,28.91,settled
53046,69411,2024-12-31 02:13:58,GBP,171.42,4.40,settled
53047,69413,2024-10-26 22:50:00,EUR,2821.06,42.96,settled
53048,69414,2024-12-31 16:26:53,EUR,1352.18,20.59,settled
53049,69415,2024-12-23 21:24:57,EUR,1518.00,23.12,settled
53050,69416,2024-12-04 10:01:41,EUR,90.15,1.37,settled
53051,69418,2024-02-20 20:40:30,EUR,3730.76,56.81,settled
53052,69419,2023-10-02 01:12:50,EUR,1967.98,29.97,settled
53053,69420,2024-12-03 17:38:41,CAD,10.41,0.27,settled
53054,69421,2024-07-16 15:45:06,GBP,2047.98,52.51,settled
53055,69422,2024-09-21 09:45:39,AUD,4333.53,65.99,settled
53056,69423,2024-10-23 07:03:40,EUR,2840.62,43.26,settled
53057,69426,2024-11-21 10:24:10,EUR,1970.89,30.01,settled
53058,69428,2024-12-14 17:43:17,EUR,3309.59,50.40,settled
53059,69430,2024-10-23 15:24:49,CAD,3532.18,53.79,settled
53060,69431,2024-10-24 05:31:33,GBP,12.58,0.19,settled
53061,69432,2024-07-14 07:50:54,EUR,616.76,9.39,settled
53062,69434,2024-12-01 18:34:23,EUR,1359.33,20.70,settled
53063,69435,2024-12-25 01:40:21,CAD,2294.09,58.82,settled
53064,69437,2024-12-14 03:23:24,AUD,569.40,8.67,settled
53065,69438,2024-12-14 22:54:59,AUD,142.73,2.17,settled
53066,69440,2024-08-19 01:45:02,CAD,2964.33,45.14,settled
53067,69441,2024-06-24 11:10:08,GBP,1076.07,27.59,settled
53068,69443,2024-12-14 02:36:01,CAD,4827.01,73.51,settled
53069,69444,2024-12-23 06:07:40,GBP,800.26,12.19,settled
53070,69445,2024-12-16 02:02:42,CAD,1334.50,20.32,settled
53071,69447,2023-10-23 06:26:36,AUD,1358.73,20.69,settled
53072,69448,2025-01-01 11:28:14,GBP,1154.34,12.84,settled
53073,69449,2024-12-31 20:41:27,CAD,77.15,1.17,settled
53074,69450,2024-12-21 06:37:38,EUR,3605.43,54.90,settled
53075,69451,2024-12-21 02:45:00,CAD,2991.94,45.56,settled
53076,69452,2024-10-14 15:26:22,EUR,1946.85,29.65,settled
53077,69453,2023-05-01 14:39:58,GBP,4389.71,66.85,settled
53078,69454,2025-01-03 07:41:02,CAD,202.05,8.42,settled
53079,69455,2024-10-27 20:49:45,EUR,4728.20,72.00,settled
53080,69456,2025-01-01 20:51:51,EUR,48.67,0.74,settled
53081,69457,2025-01-01 17:20:06,EUR,2692.12,69.03,settled
53082,69458,2024-12-21 12:02:21,EUR,62.87,0.96,settled
53083,69460,2024-01-01 05:07:31,GBP,3524.38,53.67,settled
53084,69461,2024-05-10 17:59:37,CAD,2327.43,59.68,settled
53085,69462,2024-06-06 23:47:34,AUD,648.38,9.87,settled
53086,69463,2024-08-15 11:14:35,AUD,1336.16,20.35,settled
53087,69466,2024-12-16 10:27:44,CAD,4668.27,71.09,settled
53088,69467,2024-01-17 02:38:44,EUR,4305.34,65.56,settled
53089,69468,2024-12-21 01:27:57,CAD,2706.98,41.22,settled
53090,69469,2024-04-02 18:44:56,CAD,3639.05,55.42,settled
53091,69470,2024-08-29 04:51:50,GBP,4600.58,70.06,settled
53092,69471,2024-12-31 02:00:23,AUD,2237.84,57.38,settled
53093,69472,2024-10-27 05:33:36,CAD,201.78,3.07,settled
53094,69474,2024-11-03 01:26:25,AUD,454.07,6.91,settled
53095,69475,2024-12-31 07:18:40,AUD,3512.30,53.49,settled
53096,69476,2024-12-18 16:08:08,CAD,43.80,0.67,settled
53097,69477,2024-08-19 23:14:06,EUR,2102.18,32.01,settled
53098,69478,2024-11-14 08:20:00,AUD,3365.73,51.25,settled
53099,69480,2024-11-14 09:06:24,EUR,2214.32,56.78,settled
53100,69483,2024-12-17 20:56:15,CAD,2511.97,104.67,settled
53101,69484,2023-10-30 11:02:06,EUR,3087.27,47.01,settled
53102,69485,2024-11-04 03:51:45,EUR,2132.34,32.47,settled
53103,69486,2024-06-26 19:04:04,GBP,4412.27,67.19,settled
53104,69487,2024-02-24 02:59:57,EUR,3817.43,58.13,settled
53105,69488,2024-10-16 10:33:03,CAD,2684.73,111.86,settled
53106,69489,2023-12-09 06:36:30,AUD,1060.06,16.14,settled
53107,69490,2024-11-08 20:41:35,EUR,1249.06,19.02,settled
53108,69491,2025-01-02 20:15:22,EUR,1338.76,20.39,settled
53109,69492,2024-11-02 01:13:45,EUR,4754.72,72.41,settled
53110,69493,2025-01-02 18:07:38,EUR,1137.00,17.31,settled
53111,69494,2024-10-20 02:36:33,GBP,4521.50,68.86,settled
53112,69496,2024-12-09 20:50:13,EUR,552.47,8.41,settled
53113,69498,2024-09-07 12:50:15,EUR,3315.61,50.49,settled
53114,69499,2024-06-02 21:36:33,CAD,4595.15,117.82,settled
53115,69500,2024-08-30 21:09:35,EUR,1929.74,29.39,settled
53116,69501,2024-12-12 21:36:13,EUR,4209.57,64.11,settled
53117,69502,2024-08-20 16:31:32,AUD,1120.52,17.06,settled
53118,69503,2024-10-22 06:58:06,EUR,1645.47,18.30,settled
53119,69504,2024-12-16 09:30:22,GBP,1207.30,18.39,settled
53120,69505,2025-01-02 19:14:55,EUR,617.14,6.86,settled
53121,69506,2023-06-17 02:53:54,AUD,1655.89,25.22,settled
53122,69509,2024-11-10 04:16:30,EUR,481.08,7.33,settled
53123,69511,2024-12-15 03:53:44,GBP,1755.99,26.74,settled
53124,69512,2024-05-31 01:44:39,AUD,3420.48,52.09,settled
53125,69514,2024-10-25 16:21:18,GBP,1817.09,27.67,settled
53126,69516,2024-11-17 02:50:48,AUD,1058.85,16.12,settled
53127,69517,2024-07-28 12:25:07,EUR,2005.29,30.54,settled
53128,69519,2024-10-22 20:30:17,CAD,950.05,14.47,settled
53129,69521,2024-11-27 09:14:05,GBP,2984.89,45.46,settled
53130,69522,2024-09-13 06:19:48,EUR,4267.11,64.98,settled
53131,69523,2024-06-08 06:32:30,EUR,2835.86,43.19,settled
53132,69524,2024-12-27 17:55:56,CAD,2066.43,31.47,settled
53133,69526,2025-01-01 21:47:09,AUD,3623.42,55.18,settled
53134,69528,2024-04-11 11:05:20,EUR,1115.79,16.99,settled
53135,69529,2024-12-16 03:58:18,GBP,1373.02,20.91,settled
53136,69531,2024-12-23 00:20:52,EUR,180.81,2.75,settled
53137,69533,2024-11-01 18:57:51,CAD,1175.29,17.90,settled
53138,69534,2024-12-07 01:05:02,EUR,2291.89,34.90,settled
53139,69535,2024-01-28 18:33:11,EUR,1666.02,42.72,settled
53140,69536,2023-07-02 03:51:17,EUR,4658.39,70.94,settled
53141,69537,2024-09-10 18:01:44,EUR,4508.03,68.65,settled
53142,69539,2024-09-12 08:55:17,AUD,3552.30,54.10,settled
53143,69540,2024-12-16 17:10:15,AUD,2218.30,56.88,settled
53144,69541,2024-07-02 17:26:36,GBP,3636.87,55.38,settled
53145,69542,2024-09-19 09:50:52,EUR,1696.45,25.83,settled
53146,69543,2024-06-22 01:13:39,CAD,3140.76,47.83,settled
53147,69544,2024-08-12 21:18:18,AUD,4822.55,73.44,settled
53148,69545,2024-12-26 13:27:26,EUR,4428.73,67.44,settled
53149,69546,2024-10-22 15:52:38,EUR,4747.41,72.30,settled
53150,69547,2024-12-31 07:23:01,EUR,1773.51,27.01,settled
53151,69548,2024-11-22 23:35:52,AUD,3222.52,49.07,settled
53152,69549,2024-10-02 15:35:20,CAD,2670.35,68.47,settled
53153,69550,2024-10-26 08:54:44,EUR,567.09,14.54,settled
53154,69551,2024-12-23 09:22:31,CAD,2327.93,59.69,settled
53155,69552,2024-12-30 03:58:44,CAD,3014.42,45.90,settled
53156,69553,2024-02-06 11:20:50,CAD,3157.96,48.09,settled
53157,69554,2024-08-12 21:22:45,GBP,2122.18,32.32,settled
53158,69556,2024-12-20 10:14:08,EUR,4850.76,73.87,settled
53159,69557,2024-12-30 22:00:08,AUD,4683.14,71.32,settled
53160,69558,2024-10-30 03:37:11,CAD,2672.05,40.69,settled
53161,69559,2024-12-04 07:58:17,AUD,866.95,13.20,settled
53162,69560,2024-12-12 19:33:48,AUD,195.11,2.97,settled
53163,69561,2024-03-02 07:44:20,CAD,2669.86,40.66,settled
53164,69562,2024-10-24 22:43:24,CAD,2417.68,36.82,settled
53165,69563,2024-11-16 19:59:09,CAD,2020.59,30.77,settled
53166,69565,2024-06-03 23:23:43,AUD,217.97,3.32,settled
53167,69566,2024-12-20 04:57:29,CAD,3163.32,81.11,settled
53168,69567,2024-12-20 16:21:19,AUD,3661.29,93.88,settled
53169,69568,2024-11-19 01:29:25,EUR,193.19,2.94,settled
53170,69569,2024-11-21 14:24:45,CAD,2882.43,43.89,settled
53171,69570,2024-10-26 21:37:49,CAD,4329.71,65.93,settled
53172,69571,2023-07-01 18:04:20,CAD,4519.81,68.83,settled
53173,69573,2024-12-26 12:46:59,GBP,2840.09,43.25,settled
53174,69574,2024-08-15 09:38:44,EUR,1785.78,27.19,settled
53175,69576,2024-12-05 15:50:00,AUD,80.60,1.23,settled
53176,69577,2022-08-16 21:59:09,EUR,2667.45,40.62,settled
53177,69578,2025-01-01 06:26:26,CAD,1228.45,18.71,settled
53178,69579,2024-11-13 20:15:47,EUR,2765.80,70.92,settled
53179,69580,2024-09-18 23:58:02,EUR,1746.23,44.78,settled
53180,69581,2024-05-06 10:37:40,GBP,1007.51,15.34,settled
53181,69582,2024-12-12 22:46:04,AUD,3653.13,55.63,settled
53182,69583,2024-08-30 03:52:04,EUR,1978.08,30.12,settled
53183,69585,2024-10-27 03:53:40,AUD,694.40,10.57,settled
53184,69586,2024-01-13 02:26:55,EUR,837.59,12.76,settled
53185,69588,2025-01-01 04:33:25,CAD,2470.66,37.62,settled
53186,69589,2024-06-08 16:25:34,EUR,1579.41,40.50,settled
53187,69591,2024-12-19 14:12:38,EUR,912.89,13.90,settled
53188,69594,2024-12-27 16:56:16,EUR,512.01,7.80,settled
53189,69597,2024-12-21 20:35:38,AUD,1260.84,19.20,settled
53190,69599,2024-11-27 05:59:27,AUD,2200.82,33.52,settled
53191,69600,2024-04-07 03:17:12,EUR,4224.37,64.33,settled
53192,69602,2024-11-01 22:53:46,EUR,491.88,7.49,settled
53193,69604,2024-04-08 14:39:37,CAD,3934.39,59.91,settled
53194,69606,2024-04-02 14:46:39,EUR,2601.63,39.62,settled
53195,69607,2024-12-19 17:08:47,CAD,1371.28,20.88,settled
53196,69610,2024-10-20 16:25:04,EUR,2856.16,73.24,settled
53197,69611,2024-12-25 16:42:03,AUD,1568.31,23.88,settled
53198,69613,2024-12-01 09:26:35,GBP,1023.58,15.59,settled
53199,69615,2024-12-09 04:51:59,CAD,2649.76,29.47,settled
53200,69616,2024-09-22 11:26:29,EUR,163.62,2.49,settled
53201,69617,2024-04-02 03:58:18,EUR,2779.87,42.33,settled
53202,69618,2024-05-12 02:56:06,GBP,3736.37,56.90,settled
53203,69620,2024-09-11 23:26:31,CAD,1915.24,29.17,settled
53204,69622,2025-01-01 08:28:43,AUD,2829.64,43.09,settled
53205,69623,2024-12-21 19:05:06,AUD,16.80,0.26,settled
53206,69624,2024-06-08 00:39:09,GBP,3672.84,55.93,settled
53207,69625,2024-11-26 15:00:19,EUR,143.58,2.19,settled
53208,69626,2024-10-29 06:13:14,EUR,3876.61,99.40,settled
53209,69628,2024-12-16 07:48:40,GBP,4652.90,70.86,settled
53210,69629,2024-12-29 08:49:31,EUR,984.50,14.99,settled
